article_id,store_group,site_list_price,listed,stock_status,last_modified_date
ART00371,SG_HWY_30,1.53,True,in_stock,2024-08-01
ART00371,SG_CBD_07,1.54,True,in_stock,2024-12-08
ART00371,SG_REGIONAL_09,1.51,True,in_stock,2025-12-10
ART00371,SG_HWY_10,1.55,True,in_stock,2025-02-16
ART00371,SG_METRO_24,1.49,True,in_stock,2025-10-27
ART00371,SG_METRO_08,1.52,True,in_stock,2024-03-28
ART00372,SG_METRO_36,2.83,True,in_stock,2024-10-04
ART00372,SG_REGIONAL_17,2.67,True,in_stock,2025-07-09
ART00372,SG_HWY_26,2.77,True,in_stock,2026-05-04
ART00372,SG_METRO_16,2.68,True,in_stock,2025-04-27
ART00372,SG_REGIONAL_01,2.63,True,in_stock,2026-04-29
ART00372,SG_REGIONAL_33,2.74,True,out_of_stock,2026-05-23
ART00372,SG_HWY_10,2.62,True,in_stock,2026-03-16
ART00372,SG_REGIONAL_09,2.62,True,in_stock,2024-11-06
ART00372,SG_HWY_14,2.69,True,in_stock,2024-03-25
ART00372,SG_CBD_35,2.81,True,in_stock,2026-02-03
ART00372,SG_HWY_18,2.67,True,in_stock,2024-03-12
ART00372,SG_HWY_34,2.77,True,in_stock,2025-08-08
ART00372,SG_CBD_39,2.82,True,in_stock,2025-09-17
ART00372,SG_REGIONAL_13,2.82,True,in_stock,2026-04-12
ART00372,SG_METRO_04,2.75,True,in_stock,2024-02-29
ART00372,SG_CBD_19,2.79,True,in_stock,2024-06-03
ART00372,SG_CBD_23,2.72,True,in_stock,2025-09-06
ART00373,SG_HWY_30,3.12,True,in_stock,2026-03-29
ART00373,SG_HWY_02,3.14,True,out_of_stock,2026-06-02
ART00373,SG_CBD_39,3.0,True,in_stock,2026-02-13
ART00373,SG_METRO_20,3.05,True,in_stock,2025-05-11
ART00373,SG_CBD_19,3.08,True,in_stock,2025-03-03
ART00373,SG_REGIONAL_33,2.94,True,out_of_stock,2024-12-01
ART00373,SG_HWY_22,2.99,True,in_stock,2025-05-29
ART00373,SG_METRO_12,3.13,True,in_stock,2024-12-06
ART00373,SG_HWY_18,3.02,True,in_stock,2024-11-20
ART00373,SG_METRO_36,3.04,True,in_stock,2024-01-09
ART00373,SG_HWY_34,3.13,True,in_stock,2024-06-22
ART00373,SG_REGIONAL_25,2.97,True,in_stock,2025-02-14
ART00373,SG_REGIONAL_13,3.14,True,in_stock,2026-02-14
ART00374,SG_CBD_19,3.5,True,out_of_stock,2025-08-27
ART00374,SG_METRO_24,3.73,True,in_stock,2025-11-09
ART00374,SG_METRO_04,3.69,True,in_stock,2025-05-27
ART00374,SG_REGIONAL_09,3.6,True,in_stock,2024-04-22
ART00374,SG_HWY_14,3.7,True,out_of_stock,2026-02-17
ART00374,SG_CBD_03,3.62,True,in_stock,2026-05-23
ART00374,SG_REGIONAL_01,3.55,True,in_stock,2024-04-18
ART00374,SG_METRO_36,3.69,True,in_stock,2024-06-12
ART00374,SG_HWY_22,3.62,True,in_stock,2025-05-25
ART00374,SG_HWY_34,3.51,True,in_stock,2024-04-28
ART00374,SG_REGIONAL_37,3.56,True,in_stock,2025-07-25
ART00374,SG_HWY_38,3.71,True,in_stock,2024-04-09
ART00374,SG_HWY_30,3.59,True,in_stock,2025-01-12
ART00374,SG_HWY_06,3.75,True,in_stock,2024-01-22
ART00374,SG_CBD_23,3.75,True,in_stock,2025-08-04
ART00374,SG_CBD_35,3.62,True,in_stock,2026-03-15
ART00374,SG_HWY_10,3.72,True,in_stock,2024-12-28
ART00374,SG_METRO_12,3.74,True,in_stock,2024-02-13
ART00374,SG_CBD_11,3.64,True,in_stock,2025-02-15
ART00374,SG_METRO_16,3.62,True,in_stock,2025-07-15
ART00374,SG_CBD_39,3.59,True,in_stock,2024-11-29
ART00374,SG_CBD_31,3.73,True,in_stock,2024-09-25
ART00374,SG_HWY_26,3.56,True,in_stock,2024-10-23
ART00375,SG_HWY_34,2.32,True,in_stock,2024-11-02
ART00375,SG_CBD_35,2.47,True,out_of_stock,2024-10-12
ART00375,SG_CBD_23,2.44,True,in_stock,2025-10-01
ART00375,SG_CBD_03,2.49,True,in_stock,2024-09-23
ART00375,SG_REGIONAL_13,2.45,True,in_stock,2026-02-05
ART00375,SG_HWY_18,2.38,True,out_of_stock,2026-03-20
ART00375,SG_CBD_11,2.42,True,in_stock,2025-06-26
ART00375,SG_METRO_12,2.4,True,in_stock,2025-12-17
ART00375,SG_HWY_26,2.37,True,in_stock,2024-02-14
ART00375,SG_REGIONAL_05,2.32,True,in_stock,2026-04-18
ART00375,SG_REGIONAL_29,2.33,True,in_stock,2025-03-24
ART00375,SG_REGIONAL_21,2.43,True,in_stock,2025-11-04
ART00375,SG_REGIONAL_37,2.38,True,in_stock,2026-02-28
ART00375,SG_METRO_04,2.47,True,in_stock,2025-02-24
ART00375,SG_REGIONAL_01,2.4,True,in_stock,2026-06-17
ART00375,SG_CBD_07,2.42,True,in_stock,2025-03-30
ART00375,SG_HWY_06,2.31,True,in_stock,2024-05-26
ART00376,SG_REGIONAL_01,4.14,True,in_stock,2025-02-24
ART00376,SG_HWY_02,4.3,True,in_stock,2025-11-12
ART00376,SG_CBD_35,4.22,True,in_stock,2024-10-28
ART00376,SG_METRO_20,4.11,True,in_stock,2024-01-06
ART00376,SG_REGIONAL_09,4.2,True,in_stock,2025-01-26
ART00376,SG_REGIONAL_17,4.28,True,in_stock,2024-03-21
ART00376,SG_METRO_24,4.2,True,out_of_stock,2024-01-11
ART00376,SG_CBD_03,4.07,True,in_stock,2025-07-01
ART00376,SG_REGIONAL_37,4.08,True,in_stock,2024-09-28
ART00376,SG_METRO_28,4.13,True,in_stock,2025-01-03
ART00376,SG_REGIONAL_25,4.25,True,in_stock,2024-06-06
ART00376,SG_METRO_36,4.28,True,in_stock,2024-08-19
ART00376,SG_HWY_38,4.25,True,in_stock,2025-10-28
ART00376,SG_HWY_30,4.32,True,out_of_stock,2025-02-04
ART00376,SG_REGIONAL_21,4.19,True,in_stock,2024-04-17
ART00376,SG_CBD_15,4.28,True,out_of_stock,2024-11-16
ART00376,SG_HWY_14,4.14,True,in_stock,2026-06-05
ART00376,SG_CBD_31,4.21,True,in_stock,2024-03-26
ART00376,SG_CBD_27,4.16,True,in_stock,2024-01-30
ART00376,SG_CBD_23,4.32,True,in_stock,2025-03-18
ART00376,SG_METRO_08,4.06,True,in_stock,2025-12-05
ART00376,SG_HWY_06,4.33,True,in_stock,2025-04-13
ART00376,SG_CBD_39,4.17,True,in_stock,2024-04-23
ART00376,SG_HWY_22,4.29,True,out_of_stock,2025-07-03
ART00376,SG_HWY_18,4.35,True,in_stock,2024-01-06
ART00376,SG_REGIONAL_13,4.35,True,in_stock,2025-04-29
ART00376,SG_REGIONAL_05,4.24,True,in_stock,2024-07-02
ART00376,SG_METRO_00,4.23,True,in_stock,2025-01-11
ART00376,SG_REGIONAL_29,4.18,True,in_stock,2025-03-23
ART00376,SG_METRO_32,4.09,True,in_stock,2025-10-02
ART00376,SG_CBD_19,4.2,True,in_stock,2025-05-09
ART00376,SG_HWY_26,4.22,True,in_stock,2024-02-16
ART00376,SG_METRO_12,4.2,True,in_stock,2025-05-14
ART00376,SG_HWY_34,4.1,True,in_stock,2024-04-04
ART00376,SG_REGIONAL_33,4.26,True,in_stock,2024-06-12
ART00376,SG_METRO_04,4.32,True,in_stock,2024-06-30
ART00377,SG_REGIONAL_29,2.12,True,in_stock,2024-08-26
ART00377,SG_CBD_23,2.08,True,in_stock,2026-06-03
ART00377,SG_METRO_00,2.05,True,in_stock,2024-07-29
ART00377,SG_METRO_28,2.03,True,in_stock,2025-10-12
ART00377,SG_CBD_27,2.13,True,in_stock,2024-06-03
ART00377,SG_REGIONAL_09,2.05,True,in_stock,2024-06-11
ART00377,SG_HWY_30,2.1,True,in_stock,2024-06-29
ART00377,SG_HWY_22,2.15,True,out_of_stock,2025-09-29
ART00377,SG_METRO_20,2.11,True,in_stock,2024-08-15
ART00377,SG_CBD_07,2.06,True,in_stock,2026-04-28
ART00377,SG_METRO_36,2.11,True,in_stock,2024-10-14
ART00377,SG_HWY_38,2.16,True,in_stock,2024-02-25
ART00377,SG_REGIONAL_01,2.18,True,in_stock,2025-11-25
ART00377,SG_REGIONAL_05,2.12,True,in_stock,2024-06-23
ART00377,SG_METRO_08,2.14,True,in_stock,2024-02-16
ART00377,SG_CBD_31,2.09,True,in_stock,2025-08-21
ART00377,SG_CBD_11,2.16,True,in_stock,2026-04-07
ART00377,SG_HWY_06,2.08,True,in_stock,2025-04-21
ART00377,SG_CBD_35,2.13,True,in_stock,2026-03-02
ART00377,SG_HWY_02,2.09,True,in_stock,2026-01-22
ART00377,SG_HWY_26,2.17,True,in_stock,2026-05-31
ART00377,SG_REGIONAL_33,2.12,True,out_of_stock,2024-04-02
ART00377,SG_REGIONAL_17,2.06,True,in_stock,2026-03-03
ART00377,SG_REGIONAL_25,2.06,True,in_stock,2026-02-12
ART00377,SG_CBD_15,2.1,True,in_stock,2024-05-12
ART00377,SG_METRO_24,2.04,True,out_of_stock,2024-08-09
ART00377,SG_CBD_03,2.1,True,in_stock,2026-01-30
ART00377,SG_REGIONAL_37,2.03,True,in_stock,2025-07-26
ART00377,SG_REGIONAL_13,2.12,True,in_stock,2024-06-01
ART00377,SG_METRO_04,2.09,True,in_stock,2026-04-23
ART00377,SG_HWY_14,2.14,True,in_stock,2026-03-22
ART00377,SG_METRO_12,2.04,True,in_stock,2025-02-17
ART00377,SG_HWY_34,2.17,True,in_stock,2024-06-21
ART00377,SG_HWY_10,2.15,True,in_stock,2026-01-22
ART00377,SG_HWY_18,2.14,True,in_stock,2026-01-05
ART00378,SG_HWY_30,1.69,True,in_stock,2024-03-04
ART00378,SG_REGIONAL_09,1.69,True,in_stock,2025-01-15
ART00378,SG_REGIONAL_21,1.78,True,in_stock,2025-09-25
ART00378,SG_METRO_32,1.7,True,in_stock,2026-06-23
ART00378,SG_METRO_04,1.74,True,in_stock,2024-11-21
ART00378,SG_CBD_11,1.67,True,in_stock,2025-03-24
ART00378,SG_HWY_38,1.78,True,in_stock,2026-02-10
ART00378,SG_METRO_20,1.67,True,in_stock,2025-12-23
ART00378,SG_HWY_02,1.71,True,in_stock,2025-08-09
ART00378,SG_REGIONAL_25,1.71,True,in_stock,2026-04-04
ART00378,SG_HWY_18,1.79,True,in_stock,2025-07-08
ART00378,SG_CBD_39,1.77,True,in_stock,2026-06-13
ART00378,SG_HWY_22,1.76,True,in_stock,2025-01-30
ART00378,SG_HWY_10,1.77,True,in_stock,2024-02-25
ART00378,SG_METRO_12,1.67,True,in_stock,2025-01-03
ART00378,SG_METRO_28,1.69,True,in_stock,2026-06-01
ART00378,SG_REGIONAL_17,1.71,True,in_stock,2025-05-14
ART00378,SG_REGIONAL_33,1.68,True,in_stock,2024-05-27
ART00378,SG_METRO_08,1.77,True,in_stock,2025-09-25
ART00378,SG_METRO_16,1.68,True,in_stock,2024-11-30
ART00378,SG_CBD_35,1.77,True,in_stock,2025-01-03
ART00378,SG_CBD_07,1.66,True,in_stock,2025-07-16
ART00378,SG_CBD_15,1.79,True,in_stock,2024-01-21
ART00378,SG_REGIONAL_29,1.71,True,in_stock,2024-10-01
ART00378,SG_HWY_06,1.66,True,in_stock,2025-03-25
ART00378,SG_METRO_36,1.73,True,in_stock,2025-04-19
ART00378,SG_CBD_27,1.77,True,in_stock,2026-04-22
ART00378,SG_METRO_24,1.79,True,in_stock,2025-10-27
ART00378,SG_REGIONAL_01,1.77,True,in_stock,2025-05-24
ART00378,SG_CBD_31,1.78,True,in_stock,2026-04-16
ART00378,SG_HWY_34,1.77,True,out_of_stock,2024-07-23
ART00378,SG_HWY_26,1.74,True,in_stock,2024-10-21
ART00378,SG_REGIONAL_13,1.78,True,in_stock,2026-02-11
ART00378,SG_METRO_00,1.66,True,in_stock,2024-02-22
ART00378,SG_CBD_23,1.74,True,in_stock,2025-03-23
ART00379,SG_CBD_35,80.76,True,in_stock,2025-07-06
ART00379,SG_REGIONAL_29,80.14,True,in_stock,2024-10-21
ART00379,SG_CBD_11,84.61,True,in_stock,2024-09-03
ART00379,SG_HWY_10,83.71,True,in_stock,2026-02-12
ART00379,SG_REGIONAL_01,83.44,True,in_stock,2025-07-31
ART00379,SG_CBD_23,79.75,True,out_of_stock,2024-01-28
ART00379,SG_HWY_18,83.11,True,in_stock,2024-10-10
ART00379,SG_REGIONAL_09,81.02,True,out_of_stock,2024-08-18
ART00379,SG_METRO_32,82.76,True,out_of_stock,2024-11-16
ART00379,SG_CBD_03,83.62,True,in_stock,2026-01-01
ART00379,SG_METRO_12,80.92,True,in_stock,2025-12-26
ART00379,SG_REGIONAL_05,81.68,True,in_stock,2025-12-14
ART00379,SG_HWY_38,83.72,True,in_stock,2025-10-05
ART00379,SG_REGIONAL_21,81.45,True,in_stock,2024-02-09
ART00379,SG_METRO_36,80.73,True,in_stock,2025-08-01
ART00379,SG_HWY_26,83.78,True,in_stock,2025-11-30
ART00379,SG_METRO_08,79.84,True,in_stock,2025-01-16
ART00380,SG_HWY_38,4.75,True,in_stock,2024-01-06
ART00380,SG_REGIONAL_37,4.62,True,in_stock,2025-04-23
ART00380,SG_REGIONAL_21,4.84,True,in_stock,2024-02-22
ART00380,SG_METRO_00,4.75,True,in_stock,2024-11-18
ART00380,SG_REGIONAL_17,4.79,True,in_stock,2026-04-21
ART00380,SG_REGIONAL_29,4.61,True,in_stock,2024-09-26
ART00380,SG_REGIONAL_01,4.69,True,in_stock,2024-05-09
ART00380,SG_HWY_10,4.7,True,in_stock,2025-06-26
ART00380,SG_METRO_36,4.73,True,in_stock,2024-06-12
ART00380,SG_CBD_27,4.83,True,in_stock,2025-03-11
ART00380,SG_CBD_11,4.61,True,in_stock,2024-04-26
ART00380,SG_CBD_19,4.89,True,in_stock,2024-01-05
ART00380,SG_CBD_39,4.77,True,in_stock,2026-02-25
ART00380,SG_METRO_12,4.54,True,in_stock,2025-10-07
ART00380,SG_METRO_24,4.81,True,in_stock,2026-05-24
ART00380,SG_METRO_16,4.56,True,in_stock,2025-09-30
ART00380,SG_HWY_30,4.72,True,in_stock,2024-12-01
ART00380,SG_HWY_34,4.86,True,in_stock,2024-12-02
ART00380,SG_HWY_02,4.63,True,in_stock,2024-08-02
ART00380,SG_METRO_28,4.85,True,out_of_stock,2025-06-04
ART00380,SG_METRO_32,4.8,True,in_stock,2025-07-08
ART00380,SG_HWY_06,4.62,True,in_stock,2025-05-11
ART00380,SG_HWY_14,4.63,True,in_stock,2025-01-26
ART00380,SG_CBD_15,4.58,True,in_stock,2024-06-17
ART00380,SG_METRO_08,4.7,True,in_stock,2026-03-13
ART00380,SG_REGIONAL_09,4.52,True,in_stock,2024-06-16
ART00381,SG_HWY_38,2.82,True,in_stock,2024-08-17
ART00381,SG_METRO_08,2.79,True,in_stock,2025-01-14
ART00381,SG_REGIONAL_01,2.9,True,in_stock,2025-07-03
ART00381,SG_CBD_23,2.82,True,in_stock,2024-11-23
ART00381,SG_HWY_10,2.93,True,in_stock,2024-02-27
ART00381,SG_REGIONAL_09,2.77,True,in_stock,2024-12-03
ART00381,SG_HWY_18,2.78,True,in_stock,2025-04-24
ART00381,SG_CBD_07,2.76,True,out_of_stock,2026-03-31
ART00381,SG_METRO_04,2.84,True,in_stock,2025-06-06
ART00381,SG_CBD_35,2.85,True,in_stock,2026-02-18
ART00381,SG_REGIONAL_29,2.96,True,in_stock,2024-12-19
ART00381,SG_CBD_27,2.75,True,in_stock,2025-01-05
ART00381,SG_METRO_24,2.77,True,in_stock,2026-06-05
ART00381,SG_REGIONAL_13,2.88,True,out_of_stock,2025-12-09
ART00382,SG_CBD_39,2.56,True,in_stock,2025-06-27
ART00382,SG_HWY_18,2.67,True,in_stock,2024-03-30
ART00382,SG_CBD_11,2.64,True,in_stock,2025-01-02
ART00382,SG_HWY_02,2.69,True,in_stock,2026-04-21
ART00382,SG_CBD_27,2.6,True,in_stock,2024-05-10
ART00382,SG_METRO_24,2.54,True,in_stock,2025-12-31
ART00382,SG_METRO_04,2.73,True,out_of_stock,2024-01-04
ART00382,SG_REGIONAL_21,2.64,True,in_stock,2025-10-09
ART00382,SG_METRO_16,2.73,True,in_stock,2024-10-08
ART00382,SG_CBD_19,2.69,True,in_stock,2025-01-17
ART00382,SG_CBD_31,2.55,True,in_stock,2025-03-14
ART00382,SG_METRO_00,2.66,True,out_of_stock,2026-05-07
ART00382,SG_METRO_20,2.58,True,in_stock,2026-04-01
ART00382,SG_METRO_32,2.7,True,in_stock,2025-04-29
ART00382,SG_REGIONAL_17,2.62,True,in_stock,2025-10-01
ART00384,SG_REGIONAL_05,9.38,True,in_stock,2026-03-03
ART00384,SG_CBD_11,9.56,True,in_stock,2025-08-08
ART00384,SG_REGIONAL_09,9.95,True,in_stock,2025-08-20
ART00384,SG_HWY_06,9.47,True,in_stock,2024-08-19
ART00384,SG_HWY_38,9.66,True,in_stock,2026-05-07
ART00384,SG_METRO_04,9.73,True,in_stock,2024-02-13
ART00384,SG_CBD_23,9.7,True,in_stock,2024-06-03
ART00384,SG_HWY_18,9.78,True,in_stock,2024-07-01
ART00384,SG_CBD_07,9.91,True,in_stock,2025-09-09
ART00384,SG_HWY_22,9.31,True,in_stock,2024-02-22
ART00384,SG_CBD_35,9.55,True,in_stock,2024-07-22
ART00384,SG_REGIONAL_17,9.58,True,in_stock,2024-02-16
ART00384,SG_HWY_34,9.6,True,in_stock,2024-06-01
ART00384,SG_REGIONAL_13,9.5,True,in_stock,2026-04-12
ART00384,SG_METRO_28,9.91,True,in_stock,2024-07-27
ART00384,SG_HWY_26,9.63,True,in_stock,2025-09-16
ART00384,SG_REGIONAL_25,9.91,True,in_stock,2025-09-22
ART00384,SG_CBD_15,9.34,True,in_stock,2025-10-22
ART00384,SG_METRO_12,9.51,True,in_stock,2026-04-13
ART00384,SG_REGIONAL_37,9.32,True,in_stock,2024-08-15
ART00384,SG_METRO_00,9.95,True,in_stock,2025-02-02
ART00384,SG_CBD_03,9.71,True,in_stock,2026-06-09
ART00384,SG_METRO_32,9.41,True,in_stock,2024-10-31
ART00384,SG_METRO_16,9.43,True,out_of_stock,2025-03-13
ART00384,SG_HWY_10,9.54,True,in_stock,2025-12-10
ART00384,SG_CBD_27,9.42,True,in_stock,2025-11-04
ART00384,SG_METRO_08,9.5,True,in_stock,2026-01-26
ART00384,SG_METRO_24,10.0,True,in_stock,2025-12-10
ART00384,SG_CBD_19,10.0,True,in_stock,2026-03-22
ART00384,SG_METRO_36,9.48,True,in_stock,2025-03-06
ART00384,SG_HWY_14,9.69,True,in_stock,2024-04-30
ART00384,SG_METRO_20,9.55,True,in_stock,2026-02-11
ART00384,SG_HWY_02,9.68,True,in_stock,2024-11-23
ART00384,SG_HWY_30,10.02,True,in_stock,2024-10-27
ART00384,SG_CBD_39,9.56,True,out_of_stock,2024-08-26
ART00384,SG_REGIONAL_29,9.87,True,in_stock,2024-04-20
ART00385,SG_HWY_10,52.32,True,in_stock,2025-09-24
ART00385,SG_METRO_16,52.39,True,in_stock,2025-05-05
ART00385,SG_HWY_34,53.73,True,in_stock,2026-03-10
ART00385,SG_REGIONAL_13,51.07,True,in_stock,2025-11-20
ART00385,SG_CBD_07,53.25,True,in_stock,2024-05-11
ART00385,SG_HWY_18,50.95,True,in_stock,2024-10-14
ART00385,SG_CBD_31,50.77,True,in_stock,2026-04-24
ART00385,SG_METRO_32,51.0,True,in_stock,2026-04-12
ART00385,SG_CBD_35,51.05,True,in_stock,2025-06-14
ART00385,SG_HWY_02,52.29,True,in_stock,2026-02-16
ART00385,SG_CBD_15,51.12,True,out_of_stock,2025-11-08
ART00385,SG_CBD_27,52.47,True,in_stock,2024-01-05
ART00385,SG_CBD_19,53.28,True,in_stock,2024-11-28
ART00385,SG_HWY_14,50.25,True,in_stock,2026-01-13
ART00385,SG_METRO_04,53.06,True,in_stock,2024-06-06
ART00385,SG_METRO_24,52.17,True,in_stock,2024-09-21
ART00385,SG_METRO_36,50.16,True,in_stock,2026-03-07
ART00385,SG_REGIONAL_37,51.41,True,out_of_stock,2026-03-04
ART00385,SG_METRO_28,53.55,True,out_of_stock,2025-03-21
ART00386,SG_METRO_00,48.65,True,in_stock,2025-03-15
ART00386,SG_HWY_22,47.12,True,in_stock,2025-04-23
ART00386,SG_METRO_12,45.37,True,in_stock,2025-05-26
ART00386,SG_HWY_10,47.63,True,in_stock,2025-02-02
ART00386,SG_HWY_34,45.38,True,in_stock,2024-06-13
ART00386,SG_REGIONAL_21,46.93,True,in_stock,2025-05-03
ART00386,SG_REGIONAL_37,47.93,True,out_of_stock,2025-09-12
ART00386,SG_REGIONAL_25,46.76,True,in_stock,2025-03-12
ART00386,SG_REGIONAL_33,45.96,True,in_stock,2025-05-30
ART00386,SG_CBD_27,45.32,True,in_stock,2024-07-29
ART00386,SG_CBD_03,48.8,True,out_of_stock,2025-05-12
ART00387,SG_HWY_22,1.4,True,in_stock,2024-02-29
ART00387,SG_CBD_35,1.48,True,in_stock,2026-03-04
ART00387,SG_HWY_10,1.44,True,in_stock,2024-05-30
ART00387,SG_HWY_26,1.4,True,in_stock,2026-06-23
ART00387,SG_REGIONAL_37,1.48,True,in_stock,2025-07-31
ART00387,SG_CBD_03,1.43,True,in_stock,2024-04-05
ART00387,SG_HWY_34,1.45,True,in_stock,2025-08-17
ART00387,SG_METRO_28,1.44,True,in_stock,2024-10-28
ART00387,SG_REGIONAL_25,1.43,True,in_stock,2024-02-21
ART00387,SG_REGIONAL_17,1.45,True,in_stock,2025-04-22
ART00387,SG_CBD_39,1.42,True,in_stock,2025-06-20
ART00387,SG_REGIONAL_13,1.46,True,in_stock,2025-02-09
ART00387,SG_REGIONAL_05,1.4,True,out_of_stock,2024-01-04
ART00387,SG_METRO_36,1.45,True,in_stock,2025-11-07
ART00387,SG_HWY_14,1.45,True,in_stock,2026-03-26
ART00387,SG_METRO_24,1.46,True,in_stock,2025-02-27
ART00387,SG_METRO_32,1.48,True,in_stock,2025-02-17
ART00387,SG_CBD_07,1.43,True,in_stock,2025-12-03
ART00387,SG_REGIONAL_29,1.4,True,in_stock,2025-10-26
ART00387,SG_CBD_27,1.46,True,in_stock,2026-06-19
ART00387,SG_HWY_30,1.43,True,in_stock,2025-08-10
ART00387,SG_HWY_06,1.43,True,in_stock,2024-01-15
ART00387,SG_METRO_16,1.42,True,in_stock,2026-06-24
ART00387,SG_METRO_12,1.48,True,in_stock,2026-05-24
ART00387,SG_HWY_18,1.47,True,in_stock,2025-11-28
ART00387,SG_REGIONAL_33,1.48,True,in_stock,2024-03-05
ART00387,SG_CBD_23,1.48,True,out_of_stock,2024-06-12
ART00387,SG_REGIONAL_21,1.44,True,in_stock,2024-02-18
ART00387,SG_CBD_15,1.42,True,in_stock,2026-06-05
ART00387,SG_REGIONAL_01,1.4,True,in_stock,2024-06-24
ART00387,SG_METRO_08,1.44,True,out_of_stock,2024-09-29
ART00387,SG_METRO_20,1.42,True,in_stock,2025-05-30
ART00387,SG_HWY_38,1.49,True,in_stock,2025-03-08
ART00387,SG_REGIONAL_09,1.44,True,in_stock,2024-03-17
ART00387,SG_METRO_04,1.46,True,out_of_stock,2025-09-03
ART00387,SG_CBD_31,1.4,True,in_stock,2025-10-08
ART00387,SG_CBD_19,1.41,True,in_stock,2025-11-12
ART00387,SG_CBD_11,1.45,True,in_stock,2026-03-16
ART00387,SG_HWY_02,1.43,True,in_stock,2025-09-11
ART00388,SG_HWY_06,11.65,True,in_stock,2024-08-10
ART00388,SG_REGIONAL_17,11.35,True,in_stock,2025-07-24
ART00388,SG_CBD_15,11.3,True,in_stock,2024-08-05
ART00388,SG_METRO_04,11.48,True,in_stock,2026-01-12
ART00388,SG_METRO_08,11.24,True,in_stock,2025-07-13
ART00388,SG_REGIONAL_29,12.08,True,in_stock,2024-12-20
ART00388,SG_METRO_28,12.05,True,in_stock,2024-09-21
ART00388,SG_HWY_26,11.48,True,in_stock,2025-06-27
ART00388,SG_CBD_07,12.15,True,in_stock,2025-07-18
ART00388,SG_HWY_14,11.77,True,in_stock,2026-04-19
ART00388,SG_HWY_34,11.97,True,in_stock,2024-10-05
ART00388,SG_METRO_16,12.06,True,in_stock,2025-06-30
ART00388,SG_HWY_22,11.47,True,in_stock,2024-09-18
ART00388,SG_CBD_03,11.62,True,in_stock,2026-03-26
ART00388,SG_CBD_11,11.53,True,in_stock,2025-01-21
ART00388,SG_HWY_18,12.08,True,in_stock,2025-04-13
ART00388,SG_REGIONAL_13,12.08,True,in_stock,2025-10-11
ART00388,SG_METRO_24,11.36,True,in_stock,2024-03-02
ART00388,SG_HWY_38,11.41,True,in_stock,2024-08-09
ART00388,SG_METRO_20,11.31,True,out_of_stock,2025-05-31
ART00388,SG_CBD_31,11.87,True,in_stock,2025-03-08
ART00388,SG_REGIONAL_21,11.89,True,out_of_stock,2026-02-04
ART00388,SG_REGIONAL_09,11.91,True,in_stock,2024-10-31
ART00388,SG_REGIONAL_25,11.29,True,out_of_stock,2025-10-17
ART00388,SG_REGIONAL_37,11.8,True,in_stock,2025-08-14
ART00388,SG_HWY_02,11.68,True,in_stock,2025-12-01
ART00389,SG_METRO_00,5.69,True,in_stock,2025-10-17
ART00389,SG_METRO_28,5.57,True,in_stock,2025-05-25
ART00389,SG_CBD_19,5.89,True,out_of_stock,2024-01-09
ART00389,SG_METRO_08,5.94,True,in_stock,2024-08-04
ART00389,SG_REGIONAL_01,5.76,True,in_stock,2024-06-26
ART00389,SG_HWY_38,5.97,True,out_of_stock,2025-10-19
ART00389,SG_REGIONAL_17,5.91,True,in_stock,2025-12-23
ART00389,SG_HWY_30,5.97,True,in_stock,2024-09-03
ART00389,SG_REGIONAL_09,5.76,True,in_stock,2024-05-09
ART00389,SG_METRO_24,5.75,True,out_of_stock,2026-06-16
ART00389,SG_REGIONAL_37,5.95,True,in_stock,2025-06-24
ART00389,SG_REGIONAL_13,5.78,True,in_stock,2024-10-21
ART00389,SG_HWY_34,6.01,True,in_stock,2024-03-23
ART00389,SG_HWY_18,5.71,True,in_stock,2024-11-23
ART00389,SG_CBD_31,5.78,True,in_stock,2025-10-13
ART00389,SG_HWY_02,5.6,True,out_of_stock,2025-10-08
ART00389,SG_HWY_14,5.89,True,out_of_stock,2024-07-24
ART00389,SG_HWY_26,5.88,True,in_stock,2024-10-17
ART00389,SG_REGIONAL_29,5.93,True,in_stock,2024-05-02
ART00389,SG_METRO_12,5.94,True,in_stock,2025-11-15
ART00389,SG_CBD_15,5.71,True,in_stock,2024-05-20
ART00389,SG_CBD_39,5.68,True,in_stock,2025-08-31
ART00389,SG_REGIONAL_33,5.83,True,out_of_stock,2026-01-09
ART00389,SG_HWY_22,5.67,True,in_stock,2024-07-20
ART00389,SG_CBD_23,5.94,True,in_stock,2025-05-23
ART00389,SG_METRO_04,6.0,True,in_stock,2024-06-11
ART00389,SG_HWY_10,5.76,True,in_stock,2026-01-09
ART00389,SG_CBD_27,5.92,True,in_stock,2024-12-26
ART00389,SG_CBD_07,5.85,True,in_stock,2025-09-23
ART00389,SG_REGIONAL_21,5.77,True,in_stock,2025-03-21
ART00390,SG_HWY_18,12.35,True,out_of_stock,2025-06-24
ART00390,SG_METRO_20,12.52,True,in_stock,2024-01-15
ART00390,SG_METRO_00,13.13,True,in_stock,2025-03-27
ART00390,SG_HWY_10,12.73,True,in_stock,2026-01-02
ART00390,SG_METRO_32,13.12,True,in_stock,2024-09-16
ART00390,SG_REGIONAL_25,13.1,True,in_stock,2026-02-21
ART00390,SG_REGIONAL_37,12.33,True,in_stock,2025-03-28
ART00390,SG_HWY_38,12.66,True,out_of_stock,2025-02-20
ART00390,SG_METRO_36,13.18,True,in_stock,2024-05-22
